,URL_ID,URL,POSITIVE SCORE,NEGATIVE SCORE,POLARITY SCORE,SUBJECTIVITY SCORE,AVG SENTENCE LENGTH,PERCENTAGE OF COMPLEX WORDS,FOG INDEX,AVG NUMBER OF WORDS PER SENTENCE,COMPLEX WORD COUNT,WORD COUNT,SYLLABLE PER WORD,PERSONAL PRONOUNS,AVG WORD LENGTH
100,137,https://insights.blackcoffer.com/what-do-you-think-is-the-lesson-or-lessons-to-be-learned-with-covid-19/,1988,-4779,-2.424579004809953,-17.33540361903476,3.4,0.0,1.36,3.4,0,34,0,"['we', 'us', 'us']",23.441176470588236
101,138,https://insights.blackcoffer.com/coronavirus-the-unexpected-challenge-for-the-european-union/,1988,-4779,-2.424579004809953,-17.664556850224326,2.923076923076923,0.0,1.1692307692307693,2.923076923076923,0,38,0,"['we', 'We', 'we', 'we', 'we', 'I', 'we']",22.42105263157895
102,139,https://insights.blackcoffer.com/industrial-revolution-4-0-pros-and-cons/,1988,-4779,-2.424579004809953,-20.07913654619326,5.428571428571429,0.0,2.1714285714285717,5.428571428571429,0,38,0,[],18.18421052631579
103,140,https://insights.blackcoffer.com/impact-of-covid-19-coronavirus-on-the-indian-economy/,1988,-4779,-2.424579004809953,-17.018292579156753,2.7,0.0,1.08,2.7,0,27,0,[],38.074074074074076
104,141,https://insights.blackcoffer.com/impact-of-covid-19-coronavirus-on-the-indian-economy-2/,1988,-4779,-2.424579004809953,-9.657439412950037,2.789473684210526,0.0,1.1157894736842104,2.789473684210526,0,53,0,"['us', 'we', 'we']",27.962264150943398
105,142,https://insights.blackcoffer.com/impact-of-covid-19coronavirus-on-the-indian-economy/,1988,-4779,-2.424579004809953,-4.184407789828474,2.5531914893617023,0.0,1.021276595744681,2.5531914893617023,0,120,0,[],32.833333333333336
106,143,https://insights.blackcoffer.com/impact-of-covid-19-coronavirus-on-the-global-economy/,1988,-4779,-2.424579004809953,-7.325459298358375,1.9411764705882353,0.0,0.7764705882352941,1.9411764705882353,0,66,0,['we'],33.15151515151515
107,144,https://insights.blackcoffer.com/ensuring-growth-through-insurance-technology/,1988,-4779,-2.424579004809953,-2791000000.0,0.0,0.0,0.0,0.0,0,0,0,[],0.0
108,145,https://insights.blackcoffer.com/blockchain-in-fintech/,1988,-4779,-2.424579004809953,-6.613744060157004,1.7878787878787878,0.0,0.7151515151515152,1.7878787878787878,0,59,0,"['we', 'we']",44.23728813559322
109,146,https://insights.blackcoffer.com/blockchain-for-payments/,1988,-4779,-2.424579004809953,-4.787307024378547,2.3541666666666665,0.0,0.9416666666666667,2.3541666666666665,0,113,0,"['my', 'I', 'I', 'my', 'I', 'I', 'I', 'I', 'us']",31.442477876106196
110,147,https://insights.blackcoffer.com/the-future-of-investing/,1988,-4779,-2.424579004809953,-3.833791203525012,2.64,0.0,1.056,2.64,0,132,0,"['We', 'we']",31.939393939393938
111,148,https://insights.blackcoffer.com/big-data-analytics-in-healthcare/,1988,-4779,-2.424579004809953,-3.701591507027067,1.9365079365079365,0.0,0.7746031746031746,1.9365079365079365,0,122,0,"['my', 'we']",35.385245901639344
112,149,https://insights.blackcoffer.com/business-analytics-in-the-healthcare-industry/,1988,-4779,-2.424579004809953,-7.752777756242284,2.04,0.0,0.8160000000000001,2.04,0,51,0,[],46.1764705882353
113,150,https://insights.blackcoffer.com/challenges-and-opportunities-of-big-data-in-healthcare/,1988,-4779,-2.424579004809953,-4.248097406015073,1.6307692307692307,0.0,0.6523076923076924,1.6307692307692307,0,106,0,"['I', 'we', 'we', 'we', 'we', 'we', 'my', 'we']",35.79245283018868
